Ball count,CTE_pkg_sub_xy,CTE_solder_pkg,CTE_solder_sub_xy,"DieHlfDiagSz, mm",Packag Poisson ratio,"Package Plating (0:None, 1:Ni/Au, )",Solder CTE,Solder Poisson Ratio,Solder Specific Heat J/KgK,Solder Tensile Strength MPa,Solder Thermal conductivity W/mK,Solder Young Module,Solder density,Solder melting temp.,Substrate Poisson ratio,Substrate Thermal Conductivity x-y-direction W/mK,"Substrate thickness, mm","Substratre Plating (0:None, 1:Ni/Au, )","Tmax, °C",Tmean_C,Tmin_C,b_Ag (Wt. % Ag comp. in ball alloy),b_Cu (Wt. % Cu comp. in ball alloy),creep_index,creep_ratio,cycle_mode,fatigue_index,freq_cycle_per_hour,frequency_min_per_cycle,geom_strain_index,p_Ag (Wt. % Ag comp. in paste alloy),p_Cu (Wt. % Cu comp. in paste alloy),pkg_die_ratio,relative_pitch,substrate_thermal_diffusivity_xy,"ΔT, °C",log_life,mean life (cycle)
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,10.0,-40.0,3.0,0.5,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,8.027224187666913,3062.226918
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.666819655527301,288.1135899
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.765008725026505,317.9418268
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.285537485641176,196.460287
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,35.0,-55.0,3.0,0.5,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-6718.997973445844,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,180.0,5.733911276552995,308.1761801
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.011757726783128,1108.603171
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.750604600839886,853.5752833
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.932374466437925,1023.924742
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.694889404071358,807.2645385
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.551317524054724,699.166052
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.820500616400968,915.443682
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.741133063922595,845.5193532
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.694889404071358,807.2645385
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.5867646208087125,724.4300278
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.5867646208087125,724.4300278
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.629283577476085,755.9396877
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.5867646208087125,724.4300278
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.438115042741165,624.2271619
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.1764582297582376,480.2843356
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.097348526994697,1207.757833
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.811453994515805,907.1903512
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.624724229468489,752.4963918
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,37.5,-25.0,3.0,0.5,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-4665.970814892948,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,125.0,6.391989409606638,596.0431624
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-2799.5824889357687,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,75.0,7.624621161450001,2047.004455
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,30.0,0.0,3.0,0.5,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-2239.665991148615,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,60.0,8.566471615034288,5251.563988
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,30.0,-40.0,3.0,0.5,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-5225.887312680101,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,140.0,6.514502157452665,673.8579049
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,50.0,-25.0,3.0,0.5,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-5599.164977871537,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,150.0,5.852558203278974,347.1238138
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,10.0,-40.0,3.0,0.5,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.85575051060663,2579.531103
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.775057229465982,321.1628714
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.873279597695084,354.4126816
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.39360977710358,218.9960908
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,35.0,-55.0,3.0,0.5,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-6718.997973445844,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,180.0,5.842171954766186,343.5268253
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.120258552380434,1235.770162
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.859077747029459,951.4882272
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.040867629570808,1141.378338
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.803355649969282,899.8652136
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.659764110921282,779.3668354
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.928981892908331,1020.453501
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.8496050640818416,942.5082078
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.803355649969282,899.8652136
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.695216326990299,807.5288219
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.695216326990299,807.5288219
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.737741189523991,842.6529299
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.695216326990299,807.5288219
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.54654401103772,695.8317647
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.284837963530304,535.3773709
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.205856960277755,1346.298776
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.919934250312779,1011.253437
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.733181220110192,838.8146562
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,37.5,-25.0,3.0,0.5,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-4665.970814892948,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,125.0,6.500410606949855,664.4148009
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-2799.5824889357687,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,75.0,7.733164483796855,2281.814713
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,30.0,0.0,3.0,0.5,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-2239.665991148615,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,60.0,8.675045593522077,5853.966729
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,30.0,-40.0,3.0,0.5,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-5225.887312680101,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,140.0,6.622943231931205,751.1556109
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,50.0,-25.0,3.0,0.5,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-5599.164977871537,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,150.0,5.960856130554009,386.9421112
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,10.0,-40.0,3.0,0.5,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.964304202253447,2875.42707
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,6.017168837292154,409.4149977
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,6.115453840929418,451.8015006
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-6159.081475658692,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,165.0,5.635410400434746,279.1738772
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,35.0,-55.0,3.0,0.5,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-6718.997973445844,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,180.0,6.084327023046021,437.9243273
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.362865171364742,1575.346602
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.101632336400555,1212.947028
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.283459844073788,1455.016912
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.0458972682022925,1147.138562
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,6.902268772091074,993.5285165
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.1715517650228,1300.863222
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.092157498861287,1201.499395
960.0,-5.08,18.08,13.0,7.399913851,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-3732.776651914358,3.0,0.5,3.153712242627533,0.042850036374496,1.1879972676058923e-05,100.0,7.0458972682022925,1147.138562
