"Pitch, mm","PkgHlfDiagSz, mm","DieHlfDiagSz, mm","ΔT, °C","t (Ramp up and hot dwell time), min","Tmax, °C","Substrate thickness, mm",Ball count,"Package CTE, ppm/°C",Package Specific Heat J/KgK,Package Thermal conductivity W/mK,"Package melting temp., K",Packag Poisson ratio,"Package Young Module, GPa","Package density, g/cm3","Package Plating (0:None, 1:Ni/Au, )",b_Ag (Wt. % Ag comp. in ball alloy),p_Ag (Wt. % Ag comp. in paste alloy),b_Cu (Wt. % Cu comp. in ball alloy),p_Cu (Wt. % Cu comp. in paste alloy),Solder CTE,Solder Specific Heat J/KgK,Solder Thermal conductivity W/mK,Solder melting temp.,Solder Poisson Ratio,Solder Young Module,Solder density,Solder Tensile Strength MPa,Substrate CTE x-y-direction,Substrate CTE z-direction,Substrate Specific Heat J/KgK,Substrate Thermal Conductivity x-y-direction W/mK,Substrate Thermal Conductivity z-direction W/mK,Substrate melting temp.,Substrate Poisson ratio,Substrate Young Module,Substrate density,"Substratre Plating (0:None, 1:Ni/Au, )",mean life (cycle),cycle_mode,frequency_min_per_cycle
1.27,20.50609665,14.8492424,140.0,16.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,615.2281501,0,40.0
1.27,20.50609665,14.8492424,150.0,25.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,316.9219212,0,40.0
1.27,20.50609665,14.8492424,100.0,15.0,60.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,2355.096137,0,30.0
1.27,20.50609665,14.8492424,165.0,30.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,229.6892931,0,60.0
1.27,20.50609665,14.8492424,165.0,21.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,253.4688955,0,42.0
1.27,20.50609665,14.8492424,165.0,120.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,156.6216452,0,240.0
1.27,20.50609665,14.8492424,180.0,15.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,245.6835478,0,30.0
1.27,20.50609665,14.8492424,100.0,15.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,883.7982225,0,30.0
1.27,20.50609665,14.8492424,100.0,38.65,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,680.4854414,0,30.0
1.27,20.50609665,14.8492424,100.0,20.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,816.2910686,0,40.0
1.27,20.50609665,14.8492424,100.0,47.3,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,643.5656895,0,40.0
1.27,20.50609665,14.8492424,100.0,79.6,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,557.3876479,0,50.0
1.27,20.50609665,14.8492424,100.0,30.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,729.8080324,0,60.0
1.27,20.50609665,14.8492424,100.0,40.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,674.0631102,0,80.0
1.27,20.50609665,14.8492424,100.0,47.3,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,643.5656895,0,80.0
1.27,20.50609665,14.8492424,100.0,70.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,577.5285401,0,90.0
1.27,20.50609665,14.8492424,100.0,70.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,577.5285401,0,100.0
1.27,20.50609665,14.8492424,100.0,60.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,602.648603,0,120.0
1.27,20.50609665,14.8492424,100.0,70.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,577.5285401,0,140.0
1.27,20.50609665,14.8492424,100.0,120.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,497.645028,0,240.0
1.27,20.50609665,14.8492424,100.0,310.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,382.8912394,0,720.0
1.27,20.50609665,14.8492424,100.0,11.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,962.8460873,1,
1.27,20.50609665,14.8492424,100.0,31.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,723.2283298,1,
1.27,20.50609665,14.8492424,100.0,61.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,599.9035461,1,
1.27,20.50609665,14.8492424,125.0,44.8,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,475.1762409,0,40.0
1.27,20.50609665,14.8492424,75.0,44.8,75.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1631.908465,0,40.0
1.27,20.50609665,14.8492424,60.0,16.0,60.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,4186.640485,0,40.0
1.27,20.50609665,14.8492424,140.0,16.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,537.2115416,0,40.0
1.27,20.50609665,14.8492424,150.0,25.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,276.7332961,0,40.0
1.27,20.50609665,14.8492424,100.0,15.0,60.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,2056.448207,0,30.0
1.27,20.50609665,14.8492424,165.0,30.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,294.3564881,0,60.0
1.27,20.50609665,14.8492424,165.0,21.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,324.8310487,0,42.0
1.27,20.50609665,14.8492424,165.0,120.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,200.7172246,0,240.0
1.27,20.50609665,14.8492424,180.0,15.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,314.8537982,0,30.0
1.27,20.50609665,14.8492424,100.0,15.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1132.624588,0,30.0
1.27,20.50609665,14.8492424,100.0,38.65,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,872.0707093,0,30.0
1.27,20.50609665,14.8492424,100.0,20.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1046.111332,0,40.0
1.27,20.50609665,14.8492424,100.0,47.3,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,824.7564948,0,40.0
1.27,20.50609665,14.8492424,100.0,79.6,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,714.3157104,0,50.0
1.27,20.50609665,14.8492424,100.0,30.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,935.2796839,0,60.0
1.27,20.50609665,14.8492424,100.0,40.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,863.8402219,0,80.0
1.27,20.50609665,14.8492424,100.0,47.3,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,824.7564948,0,80.0
1.27,20.50609665,14.8492424,100.0,70.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,740.1271107,0,90.0
1.27,20.50609665,14.8492424,100.0,70.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,740.1271107,0,100.0
1.27,20.50609665,14.8492424,100.0,60.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,772.3195278,0,120.0
1.27,20.50609665,14.8492424,100.0,70.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,740.1271107,0,140.0
1.27,20.50609665,14.8492424,100.0,120.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,637.7530307,0,240.0
1.27,20.50609665,14.8492424,100.0,310.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,490.6912248,0,720.0
1.27,20.50609665,14.8492424,100.0,11.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1233.927751,1,
1.27,20.50609665,14.8492424,100.0,31.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,926.8475183,1,
1.27,20.50609665,14.8492424,100.0,61.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,768.8016219,1,
1.27,20.50609665,14.8492424,125.0,44.8,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,608.9583351,0,40.0
1.27,20.50609665,14.8492424,75.0,44.8,75.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,2091.359324,0,40.0
1.27,20.50609665,14.8492424,60.0,16.0,60.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,5365.355841,0,40.0
1.27,20.50609665,14.8492424,140.0,16.0,100.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,688.4591818,0,40.0
1.27,20.50609665,14.8492424,150.0,25.0,125.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,354.6453563,0,40.0
1.27,20.50609665,14.8492424,100.0,15.0,60.0,2.36,484.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.37,50.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,2635.424857,0,30.0
1.27,22.627417,,100.0,15.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,1286.0,0,30.0
1.27,22.627417,,165.0,30.0,125.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,129.3018164,0,60.0
1.27,22.627417,,165.0,21.0,125.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,142.6883603,0,42.0
1.27,22.627417,,165.0,120.0,125.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,88.16894745,0,240.0
1.27,22.627417,,180.0,15.0,125.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,138.3056588,0,30.0
1.27,22.627417,,100.0,15.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,497.5273945,0,30.0
1.27,22.627417,,100.0,38.65,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,383.0740321,0,30.0
1.27,22.627417,,100.0,20.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,459.5247628,0,40.0
1.27,22.627417,,100.0,47.3,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,362.2903425,0,40.0
1.27,22.627417,,100.0,79.6,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,313.7770784,0,50.0
1.27,22.627417,,100.0,30.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,410.8398044,0,60.0
1.27,22.627417,,100.0,40.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,379.4586303,0,80.0
1.27,22.627417,,100.0,47.3,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,362.2903425,0,80.0
1.27,22.627417,,100.0,70.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,325.1152384,0,90.0
1.27,22.627417,,100.0,70.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,325.1152384,0,100.0
1.27,22.627417,,100.0,60.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,339.2563841,0,120.0
1.27,22.627417,,100.0,70.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,325.1152384,0,140.0
1.27,22.627417,,100.0,120.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,280.1454312,0,240.0
1.27,22.627417,,100.0,310.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,215.5456708,0,720.0
1.27,22.627417,,100.0,11.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,542.0267804,1,
1.27,22.627417,,100.0,31.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,407.1358116,1,
1.27,22.627417,,100.0,61.0,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,337.7110755,1,
1.27,22.627417,,125.0,44.8,100.0,2.36,625.0,7.7,779.0,36.0,2345.15,0.23,360.0,3.89,1.0,3.8,0.0,0.7,0.0,22.0,236.0,57.0,492.15,0.35,42.6,7.4,48.0,14.0,45.0,872.5,0.8,0.4,393.15,0.16,28.5,1.585,0.0,267.4968008,0,40.0
